id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,region
nas-jrb-ftw,NAS JRB FTW,Fort Worth ,Texas,76127,9,,32.7750793,-97.4237241,no,none,TX,76127,260,9300,USA,35769.230769230766,southwest
nasa-disc-golf-course,NASA Disc Golf at Gilruth Center,Houston ,Texas,77058,9,,29.552921500000004,-95.0933503,no,none,TX,77058,8630,637288,USA,73845.65469293162,southwest
new-republic-brewing,New Republic Brewing,College Station ,Texas,77845,2,,30.5649571,-96.3499582,no,none,TX,77845,27010,2712339,USA,100419.80747871158,southwest
research-park,Research Park,College Station ,Texas,77845,18,2.0,30.6031898,-96.3600353,no,none,TX,77845,27010,2712339,USA,100419.80747871158,southwest
southern-oaks-park,Southern Oaks Park,College Station ,Texas,77845,9,3.0,30.562550899999994,-96.2765729,no,none,TX,77845,27010,2712339,USA,100419.80747871158,southwest
barracks,The Barracks,College Station ,Texas,77845,9,,30.570271,-96.3233089,no,none,TX,77845,27010,2712339,USA,100419.80747871158,southwest
newman-park,Newman Park,Sweetwater ,Texas,79556,18,,32.4854436,-100.4106213,no,none,TX,79556,5200,274701,USA,52827.11538461538,southwest
noble-e-young,Noble E. Young,Tyler ,Texas,75701,9,,32.3148632,-95.3348131,no,none,TX,75701,14550,847989,USA,58281.03092783505,southwest
ut-tyler,UT Tyler,Tyler ,Texas,75701,18,,32.315745,-95.254231,no,none,TX,75701,14550,847989,USA,58281.03092783505,southwest
north-central-park,North Central Park ,Laredo ,Texas,78045,18,4.0,27.5999127,-99.4711959,no,none,TX,78045,29050,1815712,USA,62502.99483648881,southwest
north-lake-park,North Lake Park,Denton ,Texas,76207,18,3.0,33.2424185,-97.1561319,no,none,TX,76207,7330,564048,USA,76950.61391541608,southwest
north-park,North Park,Haltom City ,Texas,76117,18,3.0,32.8423514,-97.2605656,no,none,TX,76117,14300,594327,USA,41561.328671328665,southwest
northside-christian-church-disc-golf-course,Northside Christian Church Disc Golf Course,Spring ,Texas,77379,18,4.0,30.0659553,-95.5030188,no,none,TX,77379,36300,3896195,USA,107333.1955922865,southwest
northwest-vista-college-disc-golf-course,Northwest Vista College Disc Golf Course,San Antonio ,Texas,78251,18,4.0,29.470230800000003,-98.7043399,no,none,TX,78251,27580,1400870,USA,50792.9659173314,southwest
nottingham-park,Nottingham Park,Houston ,Texas,77079,12,4.0,29.775918,-95.5971156,no,none,TX,77079,15490,2587966,USA,167073.33763718526,southwest
oak-meadow-park-disc-golf-course,Oak Meadow Park Disc Golf Course,Cypress ,Texas,77433,18,5.0,29.9577674,-95.7189363,no,none,TX,77433,41470,4161676,USA,100353.89438148057,southwest
oaks-park,Oaks Park,College Station ,Texas,77840,9,2.0,30.6213592,-96.3138824,no,none,TX,77840,13350,502116,USA,37611.68539325842,southwest
wolf-pen-creek,Wolf Pen Creek,College Station ,Texas,77840,9,2.0,30.6134235,-96.3249334,no,none,TX,77840,13350,502116,USA,37611.68539325842,southwest
lake-lewisville-park,Old Man McCutcheon Disc Golf Park,Lewisville ,Texas,75057,18,4.0,33.077669,-97.0090259,no,none,TX,75057,7290,334356,USA,45865.02057613169,southwest
old-settlers-park,Old Settlers' Park,Round Rock ,Texas,78665,18,4.0,30.5359928,-97.62914659999998,no,none,TX,78665,25550,2146030,USA,83993.34637964773,southwest
old-settlers-park-south,Old Settlers' Park - South,Round Rock ,Texas,78665,18,,30.541388,-97.6225809,no,none,TX,78665,25550,2146030,USA,83993.34637964773,southwest
oncor-lavon-park,Oncor Lavon Park,Wylie ,Texas,75098,9,3.0,33.0180638,-96.5244758,no,none,TX,75098,27840,2077368,USA,74618.10344827586,southwest
orbison-park-disc-golf-course,Orbison Park Disc Golf Course,Vernon ,Texas,76384,9,,34.1340877,-99.3018817,no,none,TX,76384,5010,236344,USA,47174.451097804405,southwest
pretty-woman,Pretty Woman,Vernon ,Texas,76384,23,,34.15954970000001,-99.3126907,no,none,TX,76384,5010,236344,USA,47174.451097804405,southwest
our-savior-lutheran-church,Our Savior Lutheran Church,Austin ,Texas,78753,9,1.0,30.3869566,-97.651995,no,none,TX,78753,23790,1020817,USA,42909.499789827656,southwest
out-bounds-disc-golf-course,Out of Bounds Disc Golf Course,Cibolo ,Texas,78108,9,,29.5755214,-98.208497,no,none,TX,78108,18640,1297442,USA,69605.25751072961,southwest
schlather-park-disc-golf,Schlather Park Disc Golf,Cibolo ,Texas,78108,18,4.0,29.5829017,-98.2354994,no,none,TX,78108,18640,1297442,USA,69605.25751072961,southwest
outdoor-adventure-center,Outdoor Adventure Center,Commerce ,Texas,75428,18,,33.2381452,-95.9203068,no,none,TX,75428,3490,153492,USA,43980.515759312315,southwest
palo-duro-lake-disc-golf-course-north,Palo Duro Lake Disc Golf Course,Spearman ,Texas,79081,18,,36.3433872,-101.1676418,no,none,TX,79081,1470,97879,USA,66584.3537414966,southwest
pearsall-park-disc-golf-course,Pearsall Park Disc Golf Course,San Antonio ,Texas,78242,18,4.0,29.3645997,-98.5891993,no,none,TX,78242,13380,405254,USA,30288.041853512706,southwest
pecan-grove-park,Pecan Grove Park,Richmond ,Texas,77406,9,,29.6076146,-95.7359616,no,none,TX,77406,23080,2617946,USA,113429.20277296359,southwest
pecan-grove-west,Pecan Grove West,Sherman ,Texas,75090,18,4.0,33.665032399999994,-96.6495233,no,none,TX,75090,9690,431167,USA,44496.078431372545,southwest
penick-park-disc-golf-course,Penick Park Disc Golf Course,White Oak ,Texas,75693,9,,32.5439225,-94.8560622,no,none,TX,75693,2850,189408,USA,66458.94736842104,southwest
pioneer-park-1,Pioneer Park,Nacogdoches ,Texas,75964,21,,31.5821865,-94.6630438,no,none,TX,75964,7590,310950,USA,40968.37944664032,southwest
pleasure-island-berrys-treasure,Pleasure Island: Berry's Treasure,Port Arthur ,Texas,77640,18,1.0,29.7645397,-93.8994216,no,none,TX,77640,6520,274062,USA,42034.0490797546,southwest
port-aransas-dgc,Port Aransas Disc Golf Course,Port Aransas ,Texas,78373,9,,27.7960872,-97.0875091,no,none,TX,78373,1740,206508,USA,118682.75862068962,southwest
porter-park-disc-golf-course,Porter Park Disc Golf Course,Mesquite ,Texas,75150,9,3.0,32.8276083,-96.6054057,no,none,TX,75150,27980,1160912,USA,41490.77912794853,southwest
prince-solms-park,Prince Solms Park,New Braunfels ,Texas,78130,9,2.0,29.7081878,-98.1214821,no,none,TX,78130,38900,2533740,USA,65134.70437017994,southwest
purser-family-park-disc-golf,Purser Family Park Disc Golf,Harker Heights ,Texas,76542,18,,31.060117100000006,-97.6764602,no,none,TX,76542,22060,1038287,USA,47066.50045330916,southwest
quinlan-park-disc-golf-course,Quinlan Park Disc Golf Course,Quinlan ,Texas,75474,9,,32.903771500000005,-96.1350462,no,none,TX,75474,6510,330547,USA,50775.26881720432,southwest
raby-park,Raby Park,Gatesville ,Texas,76528,18,,31.4318468,-97.7475255,no,none,TX,76528,7110,377927,USA,53154.28973277074,southwest
rice-university-disc-golf-course,Rice University Disc Golf Course,Houston ,Texas,77005,9,2.0,29.7140312,-95.4022821,no,none,TX,77005,11020,4636575,USA,420741.83303085295,southwest
rio-vista-dgc,Rio Vista Disc Golf Course,Rio Vista ,Texas,76093,9,,32.230115999999995,-97.374884,no,none,TX,76093,1060,62115,USA,58599.056603773584,southwest
rita-blanca-disc-golf-course,Rita Blanca Disc Golf Course,Dalhart ,Texas,79022,18,,36.04180520000001,-102.50496590000002,no,none,TX,79022,4080,280084,USA,68648.03921568628,southwest
river-city-community-church-dgc,River City Community Church,Selma ,Texas,78154,9,4.0,29.5981495,-98.3197952,no,none,TX,78154,18900,1324651,USA,70087.35449735449,southwest
river-pointe-church-disc-golf-course,River Pointe Church Disc Golf Course,Richmond ,Texas,77469,18,3.0,29.5623646,-95.7007247,no,none,TX,77469,23590,1686586,USA,71495.8033064858,southwest
riverbend-park-0,Riverbend Park,Smithville ,Texas,78957,18,3.0,30.019198,-97.1454155,no,none,TX,78957,4240,241349,USA,56921.93396226415,southwest
riverwood-disc-golf-course,Riverwood Disc Golf Course,Humble ,Texas,77345,9,,30.0178396,-95.2555975,no,none,TX,77345,11650,1764085,USA,151423.6051502146,southwest
rivery-park,Rivery Park,Georgetown ,Texas,78628,18,3.0,30.64945,-97.684948,no,none,TX,78628,17500,2052430,USA,117281.71428571428,southwest
roberts-elementary-school,Roberts Elementary School,Houston ,Texas,77030,6,,29.7118031,-95.4116975,no,none,TX,77030,5280,937034,USA,177468.56060606067,southwest
rocky-hills-disc-golf-course,Rocky Hills Disc Golf Course,Ovalo ,Texas,79541,18,,32.4402423,-99.713162,no,none,TX,79541,400,31280,USA,78200.0,southwest
isaac-d-rodriguez-disc-golf-course,Rodriguez Park Disc Golf Course,Weslaco ,Texas,78596,9,,26.155368600000006,-97.979552,no,none,TX,78596,14540,621417,USA,42738.44566712517,southwest
roger-w-lytle-disc-golf-course,Roger William Lytle Disc Golf Course at Founders Park,Dallas ,Texas,75203,11,5.0,32.760742300000004,-96.8163953,no,none,TX,75203,5880,203609,USA,34627.380952380954,southwest
rough-creek-lodge,Rough Creek Lodge,Glen Rose ,Texas,76043,9,3.0,32.1110855,-97.825705,no,none,TX,76043,3170,217739,USA,68687.38170347003,southwest
roy-g-guerrero,Roy G. Guerrero,Austin ,Texas,78741,18,4.0,30.2460108,-97.7139154,no,none,TX,78741,23540,1082526,USA,45986.66100254885,southwest
ruddick-park,Ruddick Park,Colorado City ,Texas,79512,9,,32.3949445,-100.8486743,no,none,TX,79512,2250,133354,USA,59268.444444444445,southwest
running-water-draw-park,Running Water Draw Park,Plainview ,Texas,79072,18,,34.1794456,-101.745266,no,none,TX,79072,9590,437205,USA,45589.676746611054,southwest
saddle-hills-disc-golf-course,Saddle Hills Disc Golf Course,White Settlement ,Texas,76108,18,3.0,32.7695792,-97.4618301,no,none,TX,76108,20660,1314502,USA,63625.459825750244,southwest
salado-united-methodist-church,Salado United Methodist Church,Salado ,Texas,76571,9,,30.9417326,-97.5278709,no,none,TX,76571,4000,418807,USA,104701.75,southwest
samsung-austin-semiconductor,Samsung Austin Semiconductor,Austin ,Texas,78754,9,,30.3756106,-97.637115,no,none,TX,78754,12250,663678,USA,54177.79591836735,southwest
sand-hill,Sand Hill,Whizzerville ,Texas,78632,18,,29.793658500000006,-97.4788283,no,none,TX,78632,410,23533,USA,57397.560975609755,southwest
patriot-park,Saxet Lake Disc Golf Course at Patriot's Park,Victoria ,Texas,77905,18,,28.767578600000004,-97.0333892,no,none,TX,77905,6820,474030,USA,69505.86510263929,southwest
b-schmitz-park,Schmitz Park,Tomball ,Texas,77377,9,,30.0037891,-95.6031682,no,none,TX,77377,16730,1776060,USA,106160.191273162,southwest
spring-creek-disc-golf-course-0,Spring Creek Disc Golf Course,Tomball ,Texas,77377,6,,30.1005064,-95.6526943,no,none,TX,77377,16730,1776060,USA,106160.191273162,southwest
seacrest-disc-golf-course,Seacrest Disc Golf Course,Texas City ,Texas,77539,9,,29.4018914,-94.8923348,no,none,TX,77539,19460,1228915,USA,63150.82219938335,southwest
searight-park,Searight Park,Austin ,Texas,78745,18,3.0,30.1639663,-97.807562,no,none,TX,78745,31270,1855809,USA,59347.90534058202,southwest
second-baptist-church-west,Second Baptist Church - West,Houston ,Texas,77094,9,,29.780215,-95.709869,no,none,TX,77094,4890,798636,USA,163320.245398773,southwest
selah-ranch-creekside,Selah Ranch - Creekside,Talco ,Texas,75487,18,,33.2981437,-95.2312234,no,none,TX,75487,560,23847,USA,42583.92857142857,southwest
selah-ranch-lakeside,Selah Ranch - Lakeside,Talco ,Texas,75487,18,,33.298078600000004,-95.2313577,no,none,TX,75487,560,23847,USA,42583.92857142857,southwest
seymour-city-park,Seymour City Park,Seymour ,Texas,76380,18,,33.5903523,-99.250487,no,none,TX,76380,1420,88100,USA,62042.25352112676,southwest
shawnee-park,Shawnee Park,Plano ,Texas,75023,18,2.0,33.043952000000004,-96.6891158,no,none,TX,75023,22760,1773233,USA,77910.06151142357,southwest
slayter-creek-park-disc-golf-course,Slayter Creek Park Disc Golf Course,Anna ,Texas,75409,18,,33.3631425,-96.5563723,no,none,TX,75409,8260,537049,USA,65018.0387409201,southwest
sonora-park-disc-golf-course,Sonora Park Disc Golf Course,Kennedale ,Texas,76060,9,4.0,32.6417702,-97.224216,no,none,TX,76060,3940,308208,USA,78225.3807106599,southwest
south-main-baptist-church-disc-golf-course,South Main Baptist Church Disc Golf Course,Pasadena ,Texas,77505,9,,29.644235,-95.159428,no,none,TX,77505,10940,827730,USA,75660.87751371115,southwest
southern-star-brewery-disc-golf-course,Southern Star Brewery Disc Golf Course,Conroe ,Texas,77303,6,,30.3584928,-95.4776732,no,none,TX,77303,8300,447378,USA,53900.96385542169,southwest
southwest-texas-junior-college,Southwest Texas Junior College,Uvalde ,Texas,78801,9,,29.219579100000004,-99.7404492,no,none,TX,78801,8340,376873,USA,45188.60911270983,southwest
uvalde-memorial-park-disc-golf-course,Uvalde Memorial Park Disc Golf Course,Uvalde ,Texas,78801,18,4.0,29.2112276,-99.77990909999998,no,none,TX,78801,8340,376873,USA,45188.60911270983,southwest
spillway-park,Spillway Park,Texarkana ,Texas,75503,9,,33.4965691,-94.1024458,no,none,TX,75503,11400,1042155,USA,91417.1052631579,southwest
spring-lake-park,Spring Lake Park - Central,Texarkana ,Texas,75503,18,,33.4601689,-94.0522207,no,none,TX,75503,11400,1042155,USA,91417.1052631579,southwest
spindletap-brewing-disc-golf-course,Spindletap Brewing Disc Golf Course,Houston ,Texas,77016,4,,29.8680303,-95.3144344,no,none,TX,77016,12700,376881,USA,29675.669291338585,southwest
spring-lake-park-east,Spring Lake Park - East,Texarkana ,Texas,75501,18,,33.4623093,-94.058364,no,none,TX,75501,14420,605293,USA,41975.936199722615,southwest
spring-lake-park-west,Spring Lake Park - West,Texarkana ,Texas,75501,18,,33.4623093,-94.058364,no,none,TX,75501,14420,605293,USA,41975.936199722615,southwest
spring-valley-disc-golf-course,Spring Valley Disc Golf Course,Spring ,Texas,77389,28,,30.128988,-95.504944,no,none,TX,77389,15690,2305473,USA,146939.00573613765,southwest
springfield-park-0,Springfield Park,Rowlett ,Texas,75089,9,,32.910095,-96.590034,no,none,TX,75089,15560,1127315,USA,72449.55012853471,southwest
springtown-west-park,Springtown West Park,Springtown ,Texas,76082,18,,32.9648672,-97.6735794,no,none,TX,76082,9270,585562,USA,63167.421790722765,southwest
steeplechase-park-disc-golf-course,Steeplechase Park Disc Golf Course,Kyle ,Texas,78640,18,3.0,29.9932751,-97.8579765,no,none,TX,78640,27530,1435904,USA,52157.791500181615,southwest
stephenville-disc-golf-course,Stephenville Disc Golf Course,Stephenville ,Texas,76401,18,,32.2134275,-98.2017581,no,none,TX,76401,11190,655829,USA,58608.48972296694,southwest
stonebridge-church,Stonebridge Church,The Woodlands ,Texas,77382,18,,30.2177887,-95.5427704,no,none,TX,77382,15400,3276519,USA,212760.974025974,southwest
terramont-park,Terramont Park,The Woodlands ,Texas,77382,9,,30.2026524,-95.5568058,no,none,TX,77382,15400,3276519,USA,212760.974025974,southwest
success-high-school,Success High School,Round Rock ,Texas,78664,9,,30.4957909,-97.6718709,no,none,TX,78664,28000,1738756,USA,62098.428571428565,southwest
sul-ross-state-university,Sul Ross State University,Alpine ,Texas,79830,9,,30.3645782,-103.6477127,no,none,TX,79830,2610,149225,USA,57174.3295019157,southwest
tc-jester-park,TC Jester Park,Houston ,Texas,77018,21,3.0,29.825052600000006,-95.4547094,no,none,TX,77018,12360,1662252,USA,134486.40776699028,southwest
tejeda-middle-school,Tejeda Middle School,San Antonio ,Texas,78259,12,2.0,29.6415203,-98.4413872,no,none,TX,78259,13280,1223640,USA,92141.56626506023,southwest
texas-wesleyan-university,Texas Wesleyan University,Fort Worth ,Texas,76105,9,,32.7323764,-97.280207,no,none,TX,76105,9110,253707,USA,27849.286498353456,southwest
creek-inwood-hollow,The Creek at Inwood Hollow,San Antonio ,Texas,78248,9,,29.5985587,-98.5353611,no,none,TX,78248,6850,1052533,USA,153654.45255474452,southwest
jaranator,The Jaranator,Lancaster ,Texas,75146,22,,32.5704036,-96.7601057,no,none,TX,75146,10530,461227,USA,43801.234567901236,southwest
mineola-nature-preserve-disc-golf-course,The Preserve at Mineola Nature Preserve,Mineola ,Texas,75773,18,,32.6344762,-95.46057840000002,no,none,TX,75773,5330,297099,USA,55740.90056285178,southwest
retreat-artesian-lakes,The Retreat at Artesian Lakes,Cleveland ,Texas,77327,9,,30.4402914,-94.8225388,no,none,TX,77327,10280,498037,USA,48447.178988326836,southwest
roc-disc-golf-course,The Roc Disc Golf Course,Tyler ,Texas,75762,18,4.0,32.211220000000004,-95.318002,no,none,TX,75762,6140,478017,USA,77852.9315960912,southwest
bb-owen-park,The Woods at Trinity,McKinney ,Texas,75071,21,,33.284941,-96.612858,no,none,TX,75071,26450,2672092,USA,101024.27221172024,southwest
thomas-memorial-park-disc-golf-course,Thomas Memorial Park Disc Golf Course,Elgin ,Texas,78621,9,1.0,30.3439017,-97.3634938,no,none,TX,78621,11400,604276,USA,53006.66666666666,southwest
tiffany-park,Tiffany Park,Bryan ,Texas,77802,6,,30.6563608,-96.3033364,no,none,TX,77802,11660,788657,USA,67637.82161234992,southwest
timber-lane-park,Timber Lane Park,Spring ,Texas,77373,9,,30.0440452,-95.3885942,no,none,TX,77373,28280,1472165,USA,52056.75388967468,southwest
timpson-disc-golf-course,Timpson Disc Golf Course,Timpson ,Texas,75975,18,,31.9024575,-94.3986075,no,none,TX,75975,1340,68589,USA,51185.82089552238,southwest
tom-griffin-park,Tom Griffin Park,Olney ,Texas,76374,9,,33.3629108,-98.7643219,no,none,TX,76374,1580,99863,USA,63204.43037974684,southwest
tommy-and-sue-brown-park,Tommy and Sue Brown Park,North Richland Hills ,Texas,76182,6,,32.899246999999995,-97.2010859,no,none,TX,76182,15240,1355468,USA,88941.46981627296,southwest
towle-park-disc-golf-course,Towle Park Disc Golf Course,Snyder ,Texas,79549,19,,32.6984278,-100.9318468,no,none,TX,79549,5560,362568,USA,65210.071942446026,southwest
trey-texas-ranch-texas-twist,Trey Texas Ranch - Texas Twist,Mount Vernon ,Texas,75457,18,,33.115963300000004,-95.2842568,no,none,TX,75457,2750,164134,USA,59685.09090909091,southwest
trey-texas-ranch-trey-deuce,Trey Texas Ranch - Trey Deuce,Mount Vernon ,Texas,75457,18,,33.115885,-95.2841723,no,none,TX,75457,2750,164134,USA,59685.09090909091,southwest
trinity-pines-conference-center,Trinity Pines Conference Center,Trinity ,Texas,75862,9,,30.9275836,-95.3187637,no,none,TX,75862,3870,178329,USA,46079.84496124031,southwest
trinity-university,Trinity University,San Antonio ,Texas,78212,6,,29.4618396,-98.4833121,no,none,TX,78212,12200,1468531,USA,120371.39344262295,southwest
trophy-club-park,Trophy Club Park,Trophy Club ,Texas,76262,18,4.0,33.0136088,-97.1766689,no,none,TX,76262,18400,3385610,USA,184000.54347826086,southwest
turner-park,Turner Park,Grand Prairie ,Texas,75050,18,4.0,32.7549578,-96.9948694,no,none,TX,75050,19220,871961,USA,45367.37773152966,southwest
underwood-golf-complex,Underwood Golf Complex,El Paso ,Texas,79904,9,,31.8385354,-106.4307521,no,none,TX,79904,12840,472512,USA,36800.0,southwest
universal-city-park,Universal City Park,Universal City ,Texas,78148,18,3.0,29.5550436,-98.2930758,no,none,TX,78148,10280,571379,USA,55581.61478599222,southwest
ut-dallas-alumni-disc-golf-course,UT Dallas Alumni Disc Golf Course,Richardson ,Texas,75080,9,1.0,32.9857619,-96.7500993,no,none,TX,75080,20990,1965574,USA,93643.35397808481,southwest
veterans-park-0,Veteran's Park,Arlington ,Texas,76012,18,4.0,32.7037019,-97.1645442,no,none,TX,76012,12850,970073,USA,75492.06225680934,southwest
veteran-memorial-park,Veterans Memorial Park,Beeville ,Texas,78102,18,4.0,28.4005831,-97.7674773,no,none,TX,78102,8030,374690,USA,46661.27023661271,southwest
