,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr
3209,nicollet-disc-golf-course,Nicollet Disc Golf Course,Nicollet,Minnesota,56074,9,,44.3116083,-93.9630926,no,none,MN,56074,990,66421,USA,67091.9191919192,Nicollet,Nicollet County,44.3116083,-93.9630926
3210,north-hibbing-dg-park,North Hibbing Disc Golf Park,Hibbing,Minnesota,55746,18,4.0,47.44478529999999,-92.9416674,no,none,MN,55746,7750,439748,USA,56741.67741935483,Hibbing,Saint Louis County,47.44478529999999,-92.9416674
3211,north-park-0,North Park,Albany,Minnesota,56307,18,,45.640401,-94.5643223,no,none,MN,56307,2420,161485,USA,66729.33884297521,Albany,Stearns County,45.640401,-94.5643223
3212,north-park-disc-golf-course-0,North Park Disc Golf Course,Alden,Minnesota,56009,9,,43.6727871,-93.3769729,no,none,MN,56009,740,42170,USA,56986.48648648649,Alden,Freeborn County,43.6727871,-93.3769729
3213,northern-lights-community,Northern Lights Community,Warba,Minnesota,55793,9,,47.1284099,-93.2702627,no,none,MN,55793,280,16293,USA,58189.28571428571,Warba,Itasca County,47.1284099,-93.2702627
3214,northland-community-technical-college,Northland Community & Technical College,East Grand Forks,Minnesota,56721,9,2.0,47.947113,-97.0162429,no,none,MN,56721,4840,304310,USA,62873.96694214876,East%20Grand%20Forks,Polk County,47.947113,-97.0162429
3215,red-river-state-rec-area-disc-golf-course,Red River State Rec. Area Disc Golf Course,East Grand Forks,Minnesota,56721,12,,47.92964310000001,-97.0291599,no,none,MN,56721,4840,304310,USA,62873.96694214876,East%20Grand%20Forks,Polk County,47.92964310000001,-97.0291599
3216,northside-park-1,Northside Park,Sartell,Minnesota,56377,12,,45.6359711,-94.2170397,no,none,MN,56377,9600,811873,USA,84570.10416666666,Sartell,Stearns County,45.6359711,-94.2170397
3217,northview-park,Northview Park,Eagan,Minnesota,55123,9,3.0,44.8118281,-93.1378342,no,none,MN,55123,13940,1637235,USA,117448.7087517934,Eagan,Dakota County,44.8118281,-93.1378342
3218,oak-grove-preserve,Oak Grove Preserve,Oak Grove,Minnesota,55303,9,3.0,45.32953120000001,-93.3818505,no,none,MN,55303,25380,1791938,USA,70604.3341213554,Oak%20Grove,Anoka County,45.32953120000001,-93.3818505
3219,oak-island-disc-golf-course-bancroft-bay-park,Oak Island Disc Golf Course at Bancroft Bay Park,Albert Lea,Minnesota,56007,18,,43.6722944,-93.3767344,no,none,MN,56007,10010,557738,USA,55718.081918081916,Albert%20Lea,Freeborn County,43.6722944,-93.3767344
3220,riverland-community-disc-golf-course,Riverland Community Disc Golf Course,Albert Lea,Minnesota,56007,18,,43.67755800000001,-93.3530809,no,none,MN,56007,10010,557738,USA,55718.081918081916,Albert%20Lea,Freeborn County,43.67755800000001,-93.3530809
3221,tall-grass-disc-golf-course-bancroft-bay-park,Tall Grass Disc Golf Course at Bancroft Bay Park,Albert Lea,Minnesota,56007,18,3.0,43.6727871,-93.3769729,no,none,MN,56007,10010,557738,USA,55718.081918081916,Albert%20Lea,Freeborn County,43.6727871,-93.3769729
3222,oak-leaf-park,Oak Leaf Park,Glencoe,Minnesota,55336,9,,44.7591145,-94.1591819,no,none,MN,55336,4050,239365,USA,59102.46913580247,Glencoe,McLeod County,44.7591145,-94.1591819
3223,oakwood-park,Oakwood Park,Cottage Grove,Minnesota,55016,18,2.0,44.8362956,-92.9580849,no,none,MN,55016,18370,1385843,USA,75440.5552531301,Cottage%20Grove,Washington County,44.8362956,-92.9580849
3224,okabena-practice-area,Okabena Practice Area,Okabena,Minnesota,56161,2,,43.7408919,-95.3166975,no,none,MN,56161,200,10294,USA,51470.0,Okabena,Jackson County,43.7408919,-95.3166975
3225,pine-grove-park,Pine Grove Park,Aurora,Minnesota,55705,9,,47.52809,-92.2460134,no,none,MN,55705,1500,81202,USA,54134.66666666666,Aurora,Saint Louis County,47.52809,-92.2460134
3226,pine-ridge-disc-golf-course,Pine Ridge Disc Golf Course,Royalton,Minnesota,56373,9,4.0,45.7492571,-94.1662882,no,none,MN,56373,1480,92399,USA,62431.75675675676,Royalton,Benton County,45.7492571,-94.1662882
3227,pine-river-backus-schools-disc-golf-course,Pine River Backus Schools Disc Golf Course,Pine River,Minnesota,56474,9,,46.7268462,-94.4070329,no,none,MN,56474,2030,103095,USA,50785.71428571429,Pine%20River,Cass County,46.7268462,-94.4070329
3228,plummer-disc-golf-course,Plummer Disc Golf Course,Plummer,Minnesota,56748,9,,42.40915560000001,-87.8621946,no,none,MN,56748,270,14300,USA,52962.962962962956,Plummer,Lake County,42.40915560000001,-87.8621946
3229,plymouth-creek-woods-disc-golf-course,Plymouth Creek Woods Disc Golf Course,Plymouth,Minnesota,55441,15,3.0,45.02332670000001,-93.4658918,no,none,MN,55441,9780,927401,USA,94826.27811860939,Plymouth,Hennepin County,45.02332670000001,-93.4658918
3230,pomme-de-terre-park-disc-golf-course,Pomme De Terre Park Disc Golf Course,Morris,Minnesota,56267,9,2.0,45.583155700000006,-95.8817951,no,none,MN,56267,3020,202012,USA,66891.39072847682,Morris,Stevens County,45.583155700000006,-95.8817951
3231,prairie-island-park-disc-golf-course,Prairie Island Park Disc Golf Course,Winona,Minnesota,55987,18,,44.0429428,-91.6511092,no,none,MN,55987,15010,994487,USA,66254.96335776149,Winona,Winona County,44.0429428,-91.6511092
3232,willows,The Willows,Winona,Minnesota,55987,18,3.0,44.037611,-91.625075,no,none,MN,55987,15010,994487,USA,66254.96335776149,Winona,Winona County,44.037611,-91.625075
3233,woods-st-marys,The Woods at St. Mary's,Winona,Minnesota,55987,18,4.0,44.0447724,-91.6957837,no,none,MN,55987,15010,994487,USA,66254.96335776149,Winona,Winona County,44.0447724,-91.6957837
3234,west-lake-disc-golf-course-lake-park,West Lake Disc Golf Course at Lake Park,Winona,Minnesota,55987,9,2.0,44.037611,-91.625075,no,none,MN,55987,15010,994487,USA,66254.96335776149,Winona,Winona County,44.037611,-91.625075
3235,putnam-park,Putnam Park,Blue Earth,Minnesota,56013,9,,43.6294613,-94.1021346,no,none,MN,56013,2100,120878,USA,57560.952380952374,Blue%20Earth,Faribault County,43.6294613,-94.1021346
3236,quarry-park-1,Quarry Park,Duluth,Minnesota,55807,9,,46.7489094,-92.1715656,no,none,MN,55807,4870,215388,USA,44227.51540041068,Duluth,Saint Louis County,46.7489094,-92.1715656
3237,rainbow-acres,Rainbow Acres,Howard Lake,Minnesota,55349,18,,45.0612665,-94.0742843,no,none,MN,55349,1920,118580,USA,61760.41666666666,Howard%20Lake,Wright County,45.0612665,-94.0742843
3238,rainbow-resort,Rainbow Resort,Waubun,Minnesota,56589,9,2.0,47.0997314,-95.5673751,no,none,MN,56589,790,38084,USA,48207.59493670887,Waubun,Becker County,47.0997314,-95.5673751
3239,rainy-river-disc-golf,Rainy River Disc Golf,International Falls,Minnesota,56649,12,,48.590065,-93.430906,no,none,MN,56649,4420,231658,USA,52411.31221719457,International%20Falls,Koochiching County,48.590065,-93.430906
3240,red-oak-park,Red Oak Park,Burnsville,Minnesota,55337,10,3.0,44.7860056,-93.2331533,no,none,MN,55337,24280,1609515,USA,66289.744645799,Burnsville,Dakota County,44.7860056,-93.2331533
3241,renville-county-west-disc-golf-course,Renville County West Disc Golf Course,Renville,Minnesota,56284,9,,44.7920595,-95.2050834,no,none,MN,56284,940,51361,USA,54639.36170212767,Renville,Renville County,44.7920595,-95.2050834
3242,rez-park,Rez Park,Hills,Minnesota,56138,9,1.0,43.5285833,-96.3642026,no,none,MN,56138,400,22668,USA,56670.0,Hills,Rock County,43.5285833,-96.3642026
3243,ridgewater-college,Ridgewater College,Willmar,Minnesota,56201,9,,45.1385756,-95.0727654,no,none,MN,56201,11570,667321,USA,57676.83664649957,Willmar,Kandiyohi County,45.1385756,-95.0727654
3244,robbins-island-disc-golf-course,Robbins Island Disc Golf Course,Willmar,Minnesota,56201,18,,45.1315061,-95.0344542,no,none,MN,56201,11570,667321,USA,57676.83664649957,Willmar,Kandiyohi County,45.1315061,-95.0344542
3245,ridgewater-college-0,Ridgewater College,Hutchinson,Minnesota,55350,9,,44.8735088,-94.3720909,no,none,MN,55350,9270,587243,USA,63348.7594390507,Hutchinson,McLeod County,44.8735088,-94.3720909
3246,seventh-day-adventist-church,Seventh-Day Adventist Church,Hutchinson,Minnesota,55350,9,,44.9023863,-94.3687412,no,none,MN,55350,9270,587243,USA,63348.7594390507,Hutchinson,McLeod County,44.9023863,-94.3687412
3247,south-park,South Park,Hutchinson,Minnesota,55350,9,,44.8890441,-94.3738577,no,none,MN,55350,9270,587243,USA,63348.7594390507,Hutchinson,McLeod County,44.8890441,-94.3738577
3248,riebe-park,Riebe Park,Princeton,Minnesota,55371,9,3.0,45.5736163,-93.5754354,no,none,MN,55371,8230,510876,USA,62074.848116646426,Princeton,Mille Lacs County,45.5736163,-93.5754354
3249,river-bend-park-disc-golf-course,River Bend Park Disc Golf Course,Hawley,Minnesota,56549,9,,46.87378870000001,-96.3113568,no,none,MN,56549,2380,171056,USA,71872.26890756303,Hawley,Clay County,46.87378870000001,-96.3113568
3250,rice-park-disc-golf-course,River's Edge Disc Golf Course,Granite Falls,Minnesota,56241,9,,44.8099575,-95.5455752,no,none,MN,56241,2040,119061,USA,58363.235294117636,Granite%20Falls,Yellow Medicine County,44.8099575,-95.5455752
3251,rivers-edge-park,River's Edge Park,Waite Park,Minnesota,56387,12,,45.5608929,-94.232273,no,none,MN,56387,4030,180770,USA,44856.079404466494,Waite%20Park,Stearns County,45.5608929,-94.232273
3252,riverfront-regional-park,Riverfront Regional Park,Fridley,Minnesota,55421,13,,45.0556552,-93.2808315,no,none,MN,55421,15180,784434,USA,51675.49407114625,Fridley,Anoka County,45.0556552,-93.2808315
3253,riverside-park-0,Riverside Park,St. Cloud,Minnesota,56304,18,,45.5455108,-94.143043,no,none,MN,56304,7480,380246,USA,50835.02673796792,St.%20Cloud,Sherburne County,45.5455108,-94.143043
3254,riverside-park-disc-golf-course-0,Riverside Park Disc Golf Course,Kenyon,Minnesota,55946,9,,44.2758175,-92.9881816,no,none,MN,55946,1550,96139,USA,62025.161290322576,Kenyon,Goodhue County,44.2758175,-92.9881816
3255,rose-creek-disc-golf-course,Rose Creek Disc Golf Course,Rose Creek,Minnesota,55970,9,,45.0130852,-93.3541352,no,none,MN,55970,420,25314,USA,60271.428571428565,Rose%20Creek,Hennepin County,45.0130852,-93.3541352
3256,roseau-city-park-disc-golf,Roseau City Park Disc Golf,Roseau,Minnesota,56751,9,,48.836023,-95.750313,no,none,MN,56751,2750,169887,USA,61777.09090909091,Roseau,Roseau County,48.836023,-95.750313
3257,rum-river-disc-golf-course-recreation-park,Rum River Disc Golf Course at Recreation Park,Milaca,Minnesota,56353,9,,45.755319,-93.65737,no,none,MN,56353,4340,245328,USA,56527.188940092165,Milaca,Mille Lacs County,45.755319,-93.65737
3258,sauk-river-park-disc-golf,Sauk River Park Disc Golf,Melrose,Minnesota,56352,9,,45.6779342,-94.8049802,no,none,MN,56352,2610,150985,USA,57848.659003831424,Melrose,Stearns County,45.6779342,-94.8049802
3259,sebeka-disc-golf-course,Sebeka Disc Golf Course,Sebeka,Minnesota,56477,9,,46.6268801,-95.0930214,no,none,MN,56477,1100,50498,USA,45907.272727272735,Sebeka,Wadena County,46.6268801,-95.0930214
3260,second-avenue-park-disc-golf-course,Second Avenue Park Disc Golf Course,Lester Prairie,Minnesota,55354,9,,44.88258920000001,-94.0379596,no,none,MN,55354,1340,86827,USA,64796.26865671641,Lester%20Prairie,McLeod County,44.88258920000001,-94.0379596
3261,seven-mile-lake-park,Seven Mile Lake Park,Fulda,Minnesota,56131,9,,43.8600323,-95.6019542,no,none,MN,56131,1090,62122,USA,56992.66055045872,Fulda,Murray County,43.8600323,-95.6019542
3262,side-lake-disc-golf,Side Lake Disc Golf,Side Lake,Minnesota,55781,18,4.0,47.6657791,-93.0125656,no,none,MN,55781,390,31184,USA,79958.97435897436,Side%20Lake,Saint Louis County,47.6657791,-93.0125656
3263,slayton-disc-golf-course,Slayton Disc Golf Course,Slayton,Minnesota,56172,9,1.0,43.9909383,-95.7532031,no,none,MN,56172,1480,96227,USA,65018.24324324324,Slayton,Murray County,43.9909383,-95.7532031
3264,sleepy-eye-sportsmens-park-disc-golf,Sleepy Eye Sportsmen's Park Disc Golf,Sleepy Eye,Minnesota,56085,9,,44.3098869,-94.7290462,no,none,MN,56085,2580,210661,USA,81651.55038759693,Sleepy%20Eye,Brown County,44.3098869,-94.7290462
3265,southside-park,Southside Park,New Prague,Minnesota,56071,9,,44.5372731,-93.5786093,no,none,MN,56071,6260,495418,USA,79140.2555910543,New%20Prague,Le Sueur County,44.5372731,-93.5786093
3266,st-charles-disc-golf-course,St. Charles Disc Golf Course,St. Charles,Minnesota,55972,18,3.0,43.9589691,-92.0479965,no,none,MN,55972,2430,156374,USA,64351.440329218116,St.%20Charles,Winona County,43.9589691,-92.0479965
3267,st-mathias-disc-golf,St. Mathias Disc Golf,Fort Ripley,Minnesota,56449,9,5.0,46.2202024,-94.2492528,no,none,MN,56449,780,49449,USA,63396.15384615385,Fort%20Ripley,Crow Wing County,46.2202024,-94.2492528
3268,st-peter-high-school-disc-golf-course,St. Peter High School Disc Golf Course,St. Peter,Minnesota,56082,9,,44.326326,-93.9848061,no,none,MN,56082,5940,406086,USA,68364.64646464647,St.%20Peter,Nicollet County,44.326326,-93.9848061
3269,st-peter-riverside-park,St. Peter Riverside Park,St. Peter,Minnesota,56082,18,2.0,44.3155266,-93.9585122,no,none,MN,56082,5940,406086,USA,68364.64646464647,St.%20Peter,Nicollet County,44.3155266,-93.9585122
3270,sumac-hills-disc-golf-course,Sumac Hills Disc Golf Course,Barrett,Minnesota,56311,18,,45.9107726,-95.89026640000002,no,none,MN,56311,300,15826,USA,52753.33333333333,Barrett,Grant County,45.9107726,-95.89026640000002
3271,sunnybrook-park,Sunnybrook Park,Wadena,Minnesota,56482,9,4.0,46.4397774,-95.1206163,no,none,MN,56482,2960,149955,USA,50660.472972972966,Wadena,Wadena County,46.4397774,-95.1206163
3272,sunnyside-park,Sunnyside Park,New Hope,Minnesota,55428,9,4.0,45.0409348,-93.3769416,no,none,MN,55428,15610,796491,USA,51024.407431133885,New%20Hope,Hennepin County,45.0409348,-93.3769416
3273,sw-minnesota-state-university-disc-golf-course,SW Minnesota State University Disc Golf Course,Marshall,Minnesota,56258,12,,44.4561597,-95.759877,no,none,MN,56258,7020,439510,USA,62608.2621082621,Marshall,Lyon County,44.4561597,-95.759877
3274,tadd-lake-disc-golf-course,Tadd Lake Disc Golf Course,Atwater,Minnesota,56209,18,,45.133447,-94.7879869,no,none,MN,56209,1180,72120,USA,61118.64406779661,Atwater,Kandiyohi County,45.133447,-94.7879869
3275,coop,The Coop,Cambridge,Minnesota,55080,13,,45.57366270000001,-93.2210056,no,none,MN,55080,1360,94121,USA,69206.61764705883,Cambridge,Isanti County,45.57366270000001,-93.2210056
3276,links-springfield,The Links of Springfield,Springfield,Minnesota,56087,18,2.0,44.2372951,-94.9749274,no,none,MN,56087,1490,84292,USA,56571.81208053691,Springfield,Brown County,44.2372951,-94.9749274
3277,loyal-and-eight-pin-disc-golf-course,The Loyal and Eight-Pin Disc Golf Course,Marine on St. Croix,Minnesota,55047,8,,45.1984344,-92.770531,no,none,MN,55047,1410,167396,USA,118720.56737588653,Marine%20on%20St.%20Croix,Washington County,45.1984344,-92.770531
3278,trollskogen-park-disc-golf-course,Trollskogen Park Disc Golf Course,Spring Grove,Minnesota,55974,9,,43.5579348,-91.64315390000002,no,none,MN,55974,990,54546,USA,55096.969696969696,Spring%20Grove,Houston County,43.5579348,-91.64315390000002
3279,twin-creeks-disc-golf-course,Twin Creeks Disc Golf Course,Hokah,Minnesota,55941,19,,43.7564615,-91.3547038,no,none,MN,55941,500,28656,USA,57312.0,Hokah,Houston County,43.7564615,-91.3547038
3280,university-minnesota-duluth-disc-golf-course,University of Minnesota - Duluth Disc Golf Course,Duluth,Minnesota,55812,9,,46.81877539999999,-92.0843306,no,none,MN,55812,3730,267738,USA,71779.62466487936,Duluth,Saint Louis County,46.81877539999999,-92.0843306
3281,upper-plum-creek-park,Upper Plum Creek Park,Walnut Grove,Minnesota,56180,9,4.0,44.2120415,-95.4929382,no,none,MN,56180,570,29447,USA,51661.403508771924,Walnut%20Grove,Redwood County,44.2120415,-95.4929382
3282,vermilion-community-college,Vermilion Community College,Ely,Minnesota,55731,9,2.0,47.9052946,-91.8379661,no,none,MN,55731,2760,154406,USA,55944.202898550735,Ely,Saint Louis County,47.9052946,-91.8379661
3283,victory-field-disc-golf-course,Victory Field Disc Golf Course,Blooming Prairie,Minnesota,55917,9,,43.8666294,-93.0488091,no,none,MN,55917,1660,104485,USA,62942.771084337364,Blooming%20Prairie,Steele County,43.8666294,-93.0488091
3284,voyageur-park,Voyageur Park,Pine City,Minnesota,55063,9,1.0,45.8310734,-92.9718926,no,none,MN,55063,4340,239930,USA,55283.410138248844,Pine%20City,Pine County,45.8310734,-92.9718926
3285,warren-disc-golf-course,Warren Disc Golf Course,Warren,Minnesota,56762,9,,48.2044756,-96.7524555,no,none,MN,56762,1190,79937,USA,67173.94957983193,Warren,Marshall County,48.2044756,-96.7524555
3286,watona-park,Watona Park,Madelia,Minnesota,56062,9,2.0,44.045367,-94.4134216,no,none,MN,56062,1530,85583,USA,55936.60130718953,Madelia,Watonwan County,44.045367,-94.4134216
3287,west-pulaski,West Pulaski,Buffalo,Minnesota,55313,9,3.0,45.201947,-93.8637574,no,none,MN,55313,11800,896645,USA,75986.86440677968,Buffalo,Wright County,45.201947,-93.8637574
3288,west-side-park,West Side Park,Eyota,Minnesota,55934,9,3.0,43.9855731,-92.2378123,no,none,MN,55934,1670,116345,USA,69667.66467065868,Eyota,Olmsted County,43.9855731,-92.2378123
3289,westview-disc-golf-course-0,Westview Disc Golf Course,Pipestone,Minnesota,56164,12,,44.000747,-96.3353633,no,none,MN,56164,2720,148150,USA,54466.91176470588,Pipestone,Pipestone County,44.000747,-96.3353633
3290,white-tail-park,White Tail Park,Montrose,Minnesota,55363,12,3.0,45.0822248,-93.9354495,no,none,MN,55363,2350,141341,USA,60145.10638297872,Montrose,Wright County,45.0822248,-93.9354495
3291,wildwood-springs-disc-golf-course,Wildwood Springs Disc Golf Course,Dayton,Minnesota,55327,9,,45.213845,-93.432994,no,none,MN,55327,2360,251746,USA,106672.0338983051,Dayton,Hennepin County,45.213845,-93.432994
3292,windrose-park,Windrose Park,Elko New Market,Minnesota,55020,9,,44.5598127,-93.309788,no,none,MN,55020,1890,177381,USA,93852.38095238096,Elko%20New%20Market,Scott County,44.5598127,-93.309788
3293,winthrop-city-park,Winthrop City Park,Winthrop,Minnesota,55396,9,,44.5458761,-94.3668143,no,none,MN,55396,1040,59642,USA,57348.07692307692,Winthrop,Sibley County,44.5458761,-94.3668143
3294,wrenshall-public-school,Wrenshall Public School,Wrenshall,Minnesota,55797,9,,46.6172309,-92.3826938,no,none,MN,55797,740,45715,USA,61777.02702702704,Wrenshall,Carlton County,46.6172309,-92.3826938
3295,zachary-playfield,Zachary Playfield,Plymouth,Minnesota,55442,9,1.0,45.0350384,-93.4212391,no,none,MN,55442,7110,750311,USA,105528.97327707458,Plymouth,Hennepin County,45.0350384,-93.4212391
3296,zimmerman-city-park-dgc,Zimmerman City Park DGC,Zimmerman,Minnesota,55398,18,4.0,45.4377948,-93.584827,no,none,MN,55398,8120,575155,USA,70831.89655172414,Zimmerman,Sherburne County,45.4377948,-93.584827
3297,archusa-creek-water-park,Archusa Creek Water Park,Quitman,Mississippi,39355,18,3.0,32.020150300000005,-88.7283776,no,none,MS,39355,2550,125629,USA,49266.274509803916,Quitman,Clarke County,32.020150300000005,-88.7283776
3298,towering-pines-clarkco-state-park,Towering Pines in Clarkco State Park,Quitman,Mississippi,39355,9,3.0,32.107823,-88.6971207,no,none,MS,39355,2550,125629,USA,49266.274509803916,Quitman,Clarke County,32.107823,-88.6971207
3299,ashe-lake-disc-golf-course,Ashe Lake Disc Golf Course,Brooklyn,Mississippi,39425,27,4.0,31.0319351,-89.1708974,no,none,MS,39425,640,27890,USA,43578.125,Brooklyn,Forrest County,31.0319351,-89.1708974
3300,forrest-county-high-school,Forrest County High School,Brooklyn,Mississippi,39425,9,,31.0698807,-89.18709559999998,no,none,MS,39425,640,27890,USA,43578.125,Brooklyn,Forrest County,31.0698807,-89.18709559999998
3301,atwood-water-park-dgc,Atwood Water Park Disc Golf Course,Monticello,Mississippi,39654,11,,31.550850399999995,-90.0843179,no,none,MS,39654,2220,111995,USA,50448.1981981982,Monticello,Lawrence County,31.550850399999995,-90.0843179
